TOT_POP,0-9,19-Oct,20-29,30-39,30-39 y/o % of total pop,40-49,50-59,60-69,60-69 y/o % of total pop,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_INTERNATIONAL_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,county_pop2018_18 and older,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_number,CKD_Upper 95% CI,CKD_number,Urban_rural_code
30802,2987,2954,5363,5067,16.4502305,4196,3732,3469,11.2622557,1997,1037,24988,2558,1315,478,1.551847283,278,1185,30802,-321,7640,0.5,3853,7444,8396,2697,33.2,12.0,3653,57705,52673,62737,9899,9425,474,57705,12.00246449,6.16475356,0.279543581,17.41346266,11.83427114,45.76338657,0,31470,5929,18.8,25535,38.9,37.1,40.7,9937,28.7,27.5,29.9,7329,6.7,6.1,7.3,7.4,6.5,8.4,1891,2608,3.2,762,5
10352,1229,1299,1086,1141,11.02202473,1300,1482,1389,13.41769706,926,500,9789,210,100,34,0.328438949,3,216,10352,17,152,0.2,1202,2938,2226,858,40.7,11.9,1502,45342,40632,50052,4248,4071,177,45342,4.482463315,0.717881098,0.302265725,3.087919172,5.787701675,12.49250504,0,10320,2645,25.6,8038,49.9,47.6,52.1,4008,35.8,34.1,37.5,2878,10.6,9.7,11.6,11.4,9.8,12.9,913,1140,4.0,298,3
4966,838,740,599,516,10.39065646,496,599,533,10.73298429,379,266,4875,5,17,10,0.201369311,0,59,4966,3,76,0.0,713,1213,813,374,39.0,12.0,685,42053,37416,46690,2380,2312,68,42053,2.769763315,0.539037929,0.098891169,3.089133156,2.217756052,8.806988123,0,4883,1143,23.4,3503,50.4,47.8,52.8,1766,33.9,32.2,35.7,1188,10.0,8.9,11.2,12.5,10.7,14.3,437,474,4.1,130,6
127068,21555,22539,29039,15108,11.88969686,12509,9690,8609,6.775112538,5123,2896,117847,1422,1288,3292,2.590738817,625,2594,127068,2504,3835,3.8,4227,12485,21522,23208,20.3,37.8,15830,60315,55845,64785,63262,61563,1699,60315,48.51818462,32.07747417,2.170656147,39.03161331,42.28759753,148.5693541,14,120288,15104,12.6,88557,30.8,28.9,32.6,27268,25.4,24.1,26.8,22493,4.4,4.0,4.9,4.5,3.8,5.2,3957,6293,2.4,1996,4
40507,4082,4379,4307,4402,10.86725751,4923,6421,6239,15.40227615,3975,1779,28440,11206,154,287,0.708519515,17,403,40507,442,423,0.9,3869,9560,9225,6269,33.1,21.7,5227,59529,54267,64791,18769,18069,700,59529,34.39200769,7.132093453,0.688079486,21.46209666,14.87448349,60.44927866,0,39336,10782,27.4,32812,54.2,52.2,56.2,17795,40.4,38.8,42.0,13256,9.3,8.5,10.1,10.3,8.9,11.7,3374,5162,3.9,1188,2
20127,2296,2618,2210,2196,10.91071695,2528,2864,2721,13.51915338,1776,918,19629,160,75,35,0.173895762,5,223,20127,77,106,0.1,1511,5684,4353,2401,40.7,17.2,1756,57092,52306,61878,10264,9928,336,57092,10.38550479,2.541486112,0.397013215,7.91319522,9.994506923,26.18482614,0,19994,5056,25.3,15676,47.8,45.3,50.2,7496,37.5,35.6,39.3,5878,8.5,7.6,9.3,10.2,8.7,11.8,1605,2032,3.5,504,4
14165,1857,1855,1410,1362,9.615248853,1501,1840,2024,14.28873985,1472,844,13652,60,125,62,0.437698553,5,261,14165,84,156,-0.2,1505,3880,2791,1482,40.2,15.3,2502,37288,33614,40962,5691,5495,196,37288,7.900462617,1.537549792,0.282076804,8.811431967,6.325919145,25.12102029,0,13862,3982,28.7,10754,50.3,47.7,52.8,5407,35.2,33.3,37.0,3785,10.8,9.7,12.0,12.3,10.6,14.4,1324,1569,4.3,424,6
19305,1901,2040,2466,2483,12.86195286,2501,2974,2717,14.07407407,1533,690,10593,8286,96,64,0.331520332,3,263,19305,-103,2404,0.0,2882,6059,3521,1796,42.5,12.6,3319,45174,40732,49616,8008,7634,374,45174,9.793398166,3.177468864,0.6545503,10.38580762,7.42376037,31.04142659,0,19553,4704,24.1,15777,50.5,48.7,52.2,7970,37.9,36.4,39.3,5979,9.2,8.6,10.0,10.6,9.4,11.8,1671,2580,4.1,606,3
28360,3365,3618,3506,3518,12.40479549,3480,3960,3654,12.88434415,2225,1034,22969,4424,279,114,0.401974612,34,540,28360,383,2911,0.6,3872,6745,5583,2773,35.6,14.6,4444,49498,44388,54608,11108,10649,459,49498,9.782088921,5.773408643,0.51677096,10.73065512,9.497519062,33.4942677,0,27358,6472,23.7,21989,53.3,51.6,54.9,11724,39.8,38.6,41.1,8752,9.6,8.8,10.4,9.6,8.4,10.8,2106,3409,4.0,833,6
12274,1200,1386,1521,1423,11.59361251,1538,1768,1709,13.92374124,1191,538,11772,242,51,55,0.448101678,3,151,12274,26,354,-0.1,1830,3658,2289,938,42.0,10.8,2110,43151,38905,47397,4868,4610,258,43151,8.05923818,2.708387473,0.288418544,5.425015475,5.219002229,17.73362021,0,12063,3138,26.0,10021,56.7,54.2,58.9,5678,40.7,38.6,42.7,4079,11.3,10.3,12.4,14.1,12.2,16.1,1414,1604,4.1,381,4
6221,792,754,688,631,10.14306382,800,906,784,12.60247549,548,318,5802,227,64,34,0.546535927,35,59,6221,22,108,3.2,693,2203,1031,545,49.3,12.2,935,41978,37760,46196,2811,2723,88,41978,3.469733706,0.675262779,0.123882795,3.869814209,2.778224003,11.03267683,0,6382,1620,25.4,4825,52.0,50.1,54.0,2511,37.0,35.3,38.5,1785,9.6,8.8,10.5,10.9,9.4,12.4,525,679,3.9,174,6
146027,14406,21975,27807,16557,11.33831415,18058,18211,16132,11.04727208,8824,4057,111889,17250,892,12089,8.278606011,104,3803,146027,2067,8210,5.8,6478,13182,18090,51193,14.8,57.6,17045,71920,67416,76424,77797,75263,2534,71920,66.33614857,59.65612513,1.575079211,71.08951262,56.59034595,210.6527813,13,141812,25896,18.3,117322,31.4,29.6,33.2,36831,25.0,23.6,26.4,29330,5.6,5.1,6.1,5.6,4.7,6.6,6602,10467,2.6,2894,3
4492,430,426,419,397,8.837934105,462,712,793,17.65360641,535,318,4347,42,19,18,0.400712378,3,63,4492,-129,92,2.0,323,1708,1000,574,47.4,15.9,614,41770,39776,43764,2143,2035,108,41770,2.456260531,1.988367978,0.069798065,3.639320187,2.526760084,9.388365792,0,4754,1626,34.2,3710,47.2,44.7,49.6,1749,33.9,31.7,35.9,1258,10.3,9.2,11.4,10.6,9.0,12.2,394,526,4.2,143,6
104722,12878,13493,12814,13302,12.70220202,12976,13919,12637,12.06718741,8358,4345,72324,28491,566,1110,1.059949199,99,2132,104722,349,1416,0.4,10261,22680,23681,15076,31.6,21.0,17032,47993,45283,50703,45150,43325,1825,47993,54.3548948,11.46230537,2.163911854,48.9558276,40.02165687,135.8765246,66,104108,23474,22.5,80602,52.0,50.2,53.7,41884,34.9,33.7,36.1,28130,9.1,8.4,9.9,9.9,8.6,11.2,8006,12957,3.8,2878,4
7037,731,853,858,758,10.77163564,866,1119,947,13.45743925,608,297,6799,67,21,34,0.483160438,3,113,7037,-125,67,-1.3,573,2413,1188,849,48.0,16.9,742,50300,45333,55267,3671,3556,115,50300,3.631082485,0.888579409,0.138807671,2.766689261,3.494377961,9.154996848,0,7225,1800,24.9,5613,46.5,43.9,48.9,2613,36.2,34.3,38.1,2032,8.5,7.7,9.4,10.7,9.1,12.3,603,742,3.5,183,2
42454,6356,6668,5277,6062,14.27898431,5748,5067,4087,9.626890281,2245,944,37140,3612,438,545,1.283742404,49,670,42454,1055,228,2.2,3250,7445,9378,5489,29.1,21.5,3593,89513,80633,98393,19157,18121,1036,89513,14.64346978,8.642605449,0.773589363,16.06344261,14.21747794,50.1398322,0,39283,6340,16.1,30571,44.9,42.9,46.6,13721,37.2,35.6,38.8,11372,6.7,6.1,7.3,7.0,6.1,7.9,2137,3449,3.0,864,2
18165,2036,2496,2080,2101,11.56619873,2172,2348,2453,13.50399119,1548,931,9200,8509,224,57,0.313790256,7,168,18165,-77,452,0.0,2561,4120,3883,2096,32.5,16.6,3717,39498,35916,43080,7407,6994,413,39498,12.68769776,0.650807124,0.602148647,7.171042983,6.672293598,20.56428866,0,18482,4963,26.9,14051,56.7,54.9,58.6,7974,41.2,39.9,42.5,5789,10.2,9.3,11.0,10.8,9.5,12.1,1520,2557,4.5,600,6
23347,2219,2618,2456,2401,10.28397653,2969,3593,3608,15.45380563,2445,1038,22638,288,53,66,0.282691566,12,290,23347,-51,442,-0.3,3223,7668,4101,2089,44.9,12.2,4568,44442,39889,48995,10509,10063,446,44442,12.17880401,8.636349339,0.724005334,12.61837868,16.04447534,36.23905269,0,23412,6811,29.1,18981,58.3,56.1,60.4,11067,40.0,38.3,41.9,7592,11.5,10.5,12.7,14.6,12.5,16.5,2765,3036,4.2,724,4
21645,2535,2560,2147,2422,11.18965119,2374,3219,3105,14.34511435,2075,1208,20994,159,75,157,0.725340725,3,257,21645,55,246,0.0,1202,5308,5496,3375,34.5,21.9,1578,63633,59856,67410,12295,11934,361,63633,11.10953687,6.989750282,0.489899716,12.40179203,13.52431815,36.19471683,0,21490,5929,27.6,16933,48.0,45.7,50.2,8129,38.0,36.2,39.9,6435,7.5,6.7,8.3,6.1,5.1,7.1,1032,1755,3.3,513,4
48675,5821,6755,8571,5715,11.74114022,5161,5670,5464,11.22547509,3665,1853,25209,664,17679,413,0.848484849,29,4681,48675,-250,2013,0.8,4503,9536,8714,7604,31.4,25.0,9862,42913,39278,46548,18796,18001,795,42913,13.96153235,15.89960536,1.543051762,16.2822822,27.89837586,57.54965853,30,48404,10095,20.9,38020,52.0,50.3,53.5,19782,38.0,36.8,39.2,14448,9.4,8.8,10.1,10.2,9.2,11.2,3881,5397,3.8,1386,5
34220,4118,4920,4947,4605,13.45704267,3859,4124,3892,11.37346581,2336,1419,31584,1278,179,588,1.718293396,10,581,34220,162,2829,1.3,1268,5873,7693,7175,26.7,32.6,2759,66209,60058,72360,20756,20300,456,66209,17.56379542,11.05055462,0.77451459,19.60680634,21.3814815,57.22260152,0,33477,6976,20.8,26635,35.8,33.5,37.9,9545,30.3,28.7,31.9,8070,5.8,5.2,6.5,4.8,4.0,5.7,1289,2228,2.7,672,4
24922,2868,2508,3181,3272,13.12896236,2870,3235,3331,13.36570099,2275,1382,20736,2899,92,385,1.544819838,10,800,24922,356,993,2.3,1874,5209,4514,5979,29.6,34.0,2937,47319,42585,52053,11920,11578,342,47319,13.10223564,6.150267825,0.280887589,12.4292758,10.91072727,34.3853223,0,24273,6341,26.1,20087,41.2,38.8,43.4,8271,30.4,28.7,32.1,6106,7.8,7.0,8.7,8.1,6.8,9.5,1637,2338,3.5,652,4
123707,17866,17356,17167,16063,12.98471388,14146,14689,13350,10.79162861,8053,5017,92158,25851,1253,1739,1.405740985,130,2576,123707,584,4074,1.2,12869,22830,27367,16522,28.7,20.8,18108,50610,47279,53941,57815,55434,2381,50610,42.66970642,25.18374693,2.254167319,46.80737493,41.42840587,146.1027988,66,123402,24309,19.7,91756,49.1,47.3,50.8,45063,39.1,37.7,40.6,35877,8.2,7.6,8.9,8.4,7.5,9.5,7748,12577,3.7,3179,4
237521,26308,20003,46235,49314,20.76195368,33345,26286,19606,8.25442803,10796,5628,178396,22880,1542,26208,11.03397173,307,8188,237521,2400,2883,9.8,10258,14027,19594,128610,8.1,74.6,14842,120950,117298,124602,151720,148692,3028,120950,124.8718446,58.61559121,2.677020341,118.4581501,103.9855089,327.7119067,32,229534,32701,14.2,194562,25.0,23.7,26.4,48712,20.1,19.1,21.1,39107,3.8,3.5,4.2,3.5,2.9,4.2,6835,13257,2.0,3733,1
27724,3428,3795,3056,2955,10.65863512,3599,3916,3656,13.18713028,2217,1102,26926,134,155,100,0.360698312,4,405,27724,-81,338,0.3,3942,8258,4285,2437,43.6,12.9,5382,42154,37649,46659,10851,10084,767,42154,14.322774,5.303149971,0.460112296,18.75076193,12.82147976,54.03236254,0,27926,6379,22.8,21133,54.4,52.0,56.4,11486,39.4,37.5,41.2,8326,10.6,9.6,11.7,13.2,11.4,15.1,2794,3291,4.2,810,6
78041,12429,10985,11764,11427,14.6423034,8458,8771,7832,10.03575044,4334,2041,61101,3420,2280,5864,7.513999052,396,4980,78041,1266,1138,0.2,8478,10898,19959,7866,23.1,16.7,13256,47504,43273,51735,29078,27215,1863,47504,30.40985428,15.61923033,0.708261171,44.11934418,29.98371385,115.9476804,24,74644,12327,16.5,56484,39.2,37.6,40.8,22156,28.1,26.9,29.2,15872,6.5,6.0,7.0,7.1,6.3,8.0,4022,6143,3.3,1732,4
204826,27405,31699,19262,26825,13.09648189,32436,27581,21471,10.48255593,12259,5888,177845,7696,416,14583,7.1197016,104,4182,204826,4284,2210,1.4,4222,24222,30233,69867,18.8,54.4,8271,103536,97250,109822,107617,103996,3621,103536,105.8172164,39.1798801,3.399327701,138.531365,94.72559563,399.1932149,6,193024,34052,17.6,151008,40.1,37.9,42.3,60607,32.7,31.1,34.3,49380,5.6,5.0,6.2,5.9,4.9,7.0,8901,14149,2.5,3478,2
6980,739,817,933,909,13.02292264,797,908,856,12.26361032,528,493,6167,95,596,18,0.257879656,3,101,6980,-4,1537,3.3,621,1842,1662,932,36.4,18.4,866,50278,45068,55488,2878,2805,73,50278,3.742245547,3.196336577,0.450968279,2.682074504,4.280242792,7.579431784,0,6972,1925,27.6,5562,41.7,39.4,44.1,2322,31.7,30.0,33.3,1763,8.5,7.6,9.5,6.7,5.7,7.8,371,610,3.5,181,6
14312,1463,1600,1405,1486,10.38289547,1591,1971,2248,15.70709894,1602,946,13796,153,64,78,0.544997205,3,218,14312,-169,223,0.0,913,4432,3394,1933,41.5,18.1,1598,51963,47439,56487,7525,7190,335,51963,5.574916412,2.799252811,0.21005629,10.84092651,6.800431988,24.02055462,0,14704,4653,31.6,11539,48.6,46.1,51.1,5604,34.3,32.4,36.2,3958,8.9,8.0,9.8,9.4,8.1,10.9,1089,1400,3.7,398,6
56351,5242,6169,6537,6450,11.44611453,7231,8204,7965,14.1346205,5633,2920,54296,894,169,232,0.411705205,15,745,56351,-125,915,0.0,7154,16384,11061,6964,39.4,16.8,10530,39202,36063,42341,24002,23010,992,39202,47.84417571,9.921756689,0.957216459,29.8568299,20.69252276,84.09354683,8,56500,15434,27.3,46006,54.9,52.5,57.3,25250,36.8,35.1,38.6,16930,11.1,10.1,12.3,13.3,11.4,15.3,6108,7251,4.3,1820,4
24665,2788,2968,2840,2625,10.64261099,2701,3647,3631,14.72126495,2242,1223,23617,134,227,217,0.879789175,11,459,24665,96,347,0.6,1357,5847,5869,4170,33.9,24.2,2771,51292,47281,55303,11584,10978,606,51292,10.90638526,9.334582677,0.355321149,18.29657165,14.86180055,50.09781446,4,24247,6554,27.0,19456,47.6,45.0,50.0,9258,35.4,33.5,37.3,6887,9.2,8.2,10.1,10.1,8.4,11.6,1956,2317,3.7,659,6
191996,20416,21910,21762,25913,13.49663535,24991,24410,27899,14.5310319,17334,7361,180931,1081,2127,2411,1.255755328,305,5141,191996,5189,1381,-0.2,8452,29183,48306,44674,22.3,34.2,17918,67372,64078,70666,95367,91347,4020,67372,96.25655491,53.05335106,2.794692932,117.6978056,90.62135441,282.3098007,36,175321,45371,25.9,153351,38.4,36.1,40.4,58900,27.4,25.9,28.9,42018,7.2,6.4,8.0,7.2,5.9,8.4,10982,15620,3.2,4540,4
22950,2094,3649,5311,2166,9.437908497,2039,2549,2536,11.05010893,1572,1034,14423,7635,73,353,1.538126362,20,446,22950,242,4051,1.7,1715,4207,3324,3620,32.7,28.1,3782,48450,44195,52705,10330,9936,394,48450,12.06549667,5.663616346,0.258661831,11.44578603,10.04739551,31.66451917,8,22903,5017,21.9,19183,43.0,41.0,45.0,8244,32.4,30.8,33.9,6215,6.9,6.4,7.5,7.5,6.6,8.5,1441,2237,3.3,604,6
94031,10492,13233,9894,8739,9.293743553,10920,14350,13383,14.23254033,8403,4617,91122,1190,121,625,0.664674416,18,955,94031,85,864,0.5,6077,16085,17486,24452,25.1,38.1,5341,84093,78057,90129,48790,46676,2114,84093,48.57829903,17.98659987,1.56055473,63.59662728,43.48638592,183.2606075,12,93895,23672,25.2,72535,43.7,41.0,46.5,31720,33.7,31.7,35.8,24444,7.9,6.9,9.0,8.5,6.9,10.4,6134,8456,3.3,2171,2
28925,2998,3479,4106,3985,13.77700951,3483,3715,3485,12.04840104,2128,1546,25737,2397,107,222,0.767502161,6,456,28925,-90,4143,0.3,2264,7157,6862,4162,35.0,20.4,2706,52959,48201,57717,12852,12246,606,52959,11.26708058,5.657377554,0.424530338,21.90985183,13.74388592,48.54629278,0,29488,7086,24.0,23326,45.1,42.8,47.3,10519,33.6,32.0,35.4,7838,7.2,6.4,7.9,8.1,7.0,9.3,1899,2382,3.2,688,5
700307,92110,88182,99845,99685,14.23447145,82350,90455,77909,11.12497805,43858,25913,491222,166975,4215,13608,1.943147791,2120,22167,700307,2587,11067,1.1,45492,133015,145567,144748,28.4,30.9,89787,55864,54440,57288,363146,349588,13558,55864,390.5929597,76.01531115,13.9456661,435.6306027,312.7487087,1241.964445,274,688554,136794,19.9,535328,44.0,42.2,45.6,235337,34.9,33.7,36.0,186829,6.7,6.2,7.4,7.8,6.7,8.9,41587,62470,3.2,16187,1
22391,2343,2589,2520,2844,12.70153187,2955,3497,3228,14.41650663,1824,591,18160,3073,255,273,1.219239873,11,619,22391,693,552,0.7,1099,5023,4765,4316,33.0,28.4,1132,90858,80945,100771,12070,11741,329,90858,11.77161377,5.525665953,0.252361528,11.16699761,9.802668096,30.89325703,0,20523,4832,23.5,17902,45.0,42.8,47.1,8052,33.3,31.6,35.1,5961,6.6,6.0,7.3,7.0,6.0,8.1,1253,1950,3.0,497,2
264870,31768,34630,51537,32722,12.35398497,29240,30047,28590,10.7939744,16690,9646,215269,31383,1375,7428,2.804394609,165,9250,264870,1869,8460,1.6,10469,35872,54609,62075,22.0,38.1,36927,55881,53448,58314,132886,128349,4537,55881,117.1203837,100.2412696,3.815686708,196.4813676,159.5963961,537.985328,34,259830,51450,19.8,207559,41.3,39.2,43.3,85818,30.6,29.1,32.0,63513,6.5,5.9,7.2,7.5,6.4,8.6,15514,20169,3.0,5759,3
90382,8824,10752,11078,9783,10.82405789,11401,13847,12124,13.41417539,8229,4344,77716,6233,829,3365,3.723086455,624,1615,90382,255,3324,1.0,12258,19602,21751,10663,30.5,16.6,12278,44946,41255,48637,40579,39133,1446,44946,41.05811788,36.92358195,0.974880051,44.00016661,35.02604756,130.3815026,16,88898,23258,26.2,73287,45.5,43.3,47.6,33378,34.2,32.5,35.8,25064,9.5,8.5,10.4,10.5,9.0,12.1,7712,9747,3.9,2667,3
223499,34250,35785,30225,29205,13.06717256,27160,24607,21896,9.796911843,14170,6201,208456,1851,3901,2398,1.072935449,755,6138,223499,6628,3348,-0.1,19989,41573,44561,23741,32.0,18.3,25416,53381,50595,56167,100275,97188,3087,53381,87.65625969,78.7377449,5.733330939,49.56146078,117.4695806,177.7332591,41,207027,36810,17.8,159872,43.1,41.4,44.9,68964,33.4,32.0,34.6,53397,7.1,6.5,7.8,7.4,6.4,8.5,11833,18934,3.3,4963,3
16489,1734,1775,1456,1499,9.090909091,1612,2513,3106,18.83680029,1913,881,12842,106,2969,60,0.36387895,0,512,16489,98,313,0.1,1012,4194,4124,2815,34.5,23.2,2338,46490,42753,50227,8004,7659,345,46490,8.625176312,5.218784746,0.377227376,8.656375568,9.291705885,26.08541484,0,16384,5431,33.1,13274,47.0,44.4,49.3,6243,36.0,34.2,37.8,4779,10.3,9.3,11.4,9.3,7.9,10.9,1239,1810,4.4,540,6
64525,12368,10959,9936,7705,11.9411081,7477,6301,4686,7.262301434,3289,1804,63685,251,262,149,0.230918249,13,165,64525,258,833,1.0,17148,8830,5709,3658,25.0,10.3,21151,30490,27531,33449,25217,22669,2548,30490,22.25632185,13.13572612,1.175763265,24.41451064,21.60886521,76.20654526,0,63420,9636,15.2,43311,55.0,52.2,57.5,23826,42.6,40.7,44.5,18450,9.1,8.2,9.9,7.9,6.8,9.0,3417,8406,4.8,1938,5
13775,1523,1532,1413,1433,10.40290381,1758,2055,2022,14.67876588,1410,629,12922,470,41,113,0.820326679,11,218,13775,-63,58,2.5,2021,4683,1932,1465,46.4,14.5,1753,43573,40612,46534,5738,5420,318,43573,7.185635209,5.095545987,0.42717152,7.444989346,9.466426002,21.38146018,0,13812,3692,26.7,10968,55.0,52.5,57.2,6032,38.2,36.3,40.0,4190,10.9,9.7,12.0,13.5,11.5,15.4,1480,1707,3.9,396,6
21627,3161,3330,2872,2808,12.98377029,2477,2571,2271,10.50076294,1387,750,19721,270,600,357,1.650714385,128,551,21627,-48,268,-0.2,4174,3225,4132,2103,23.7,15.4,2350,57249,53083,61415,10969,9551,1418,57249,8.427287175,4.328456764,0.196275859,12.22650987,8.309193622,32.13183434,0,21479,4027,18.7,15720,41.2,39.3,43.0,6484,30.5,29.2,31.8,4795,7.1,6.5,7.6,7.1,6.2,8.0,1121,1926,3.6,537,6
69611,11414,11346,9729,9968,14.31957593,7943,7768,6169,8.862105127,3289,1985,63562,2988,1392,480,0.689546192,84,1105,69611,554,2067,2.0,11365,13575,11537,5470,32.4,13.0,10813,51656,47882,55430,29873,28642,1231,51656,33.9512701,17.67326389,1.362037254,32.522792,37.70517765,96.13989791,8,69505,10775,15.5,48859,44.7,43.2,46.1,21850,36.8,35.6,37.9,17980,6.6,6.1,7.1,6.6,5.9,7.3,3218,5718,3.3,1526,5
2533,336,350,238,262,10.34346625,240,327,365,14.40979076,218,197,2462,17,15,11,0.434267667,1,27,2533,2,33,0.4,99,607,730,390,33.2,21.4,297,50553,45292,55814,1398,1366,32,50553,1.428534727,0.723837328,0.120929554,1.04834613,1.556424255,3.317297755,0,2497,725,29.0,1896,48.3,45.7,50.7,915,37.9,35.9,40.0,719,9.0,8.1,10.1,8.5,7.3,9.9,162,246,3.8,66,6
1248743,153812,149506,208637,231531,18.54112496,178598,142110,108868,8.718207029,50844,24837,997495,110581,15251,90912,7.280281051,1516,32988,1248743,20972,22843,5.1,89298,137546,194600,398329,16.8,48.6,146724,76255,74141,78369,721786,701382,20404,76255,430.7233803,254.2138092,22.75437656,472.490496,418.1932456,1474.814257,294,1176584,160972,13.7,978017,34.5,32.9,36.1,337286,27.9,26.9,28.9,272867,5.1,4.7,5.6,4.6,3.9,5.4,45111,84176,2.5,23438,1
67505,6821,7171,8271,8123,12.03318273,8120,9572,9994,14.80482927,5723,3710,63083,2873,126,315,0.466632101,13,1095,67505,-451,3829,-0.3,4832,21588,15921,8192,42.7,16.2,8272,48989,45188,52790,30588,28914,1674,48989,34.87443584,12.9126078,1.120324649,45.65611686,31.21894356,131.5630729,15,68889,18587,27.0,54736,50.6,48.3,52.6,27678,36.1,34.5,37.5,19760,9.1,8.3,10.0,10.1,8.7,11.6,5543,7504,3.6,1802,4
7291,751,850,1661,1088,14.9225072,749,701,691,9.477437937,516,284,6276,792,71,48,0.658345906,2,102,7291,10,1690,0.5,797,1929,1374,858,38.9,17.3,1180,42291,37623,46959,2950,2875,75,42291,2.514852268,1.484270889,0.132855327,2.758716731,2.441692929,8.610955777,0,7064,1464,20.7,5848,48.6,46.6,50.6,2845,37.1,35.5,38.7,2170,7.7,7.1,8.3,7.7,6.8,8.7,453,713,3.3,184,6
24087,3065,3351,2743,2881,11.96080874,2998,3203,2947,12.23481546,1931,968,23360,339,77,71,0.294764811,8,232,24087,-49,307,-0.4,2927,7014,4268,2180,42.8,13.3,4054,44751,40920,48582,9914,9348,566,44751,15.81577888,5.315050436,0.566004357,10.64627243,10.2419836,34.80118217,4,24062,5824,24.2,18201,53.8,51.4,56.0,9793,36.6,34.7,38.3,6662,10.5,9.4,11.5,12.9,11.1,14.8,2355,2742,3.8,645,6
7915,819,858,870,798,10.08212255,838,1187,1287,16.26026532,874,384,5382,2307,43,37,0.467466835,5,141,7915,54,57,0.3,1005,2365,1575,769,41.4,13.5,1346,46967,42550,51384,3611,3432,179,46967,3.62287329,2.503281295,0.109100026,3.745516768,2.566484069,9.621869913,0,7768,2318,29.8,6404,49.2,47.2,51.0,3148,33.6,32.1,35.1,2152,9.9,9.1,10.8,10.9,9.6,12.3,701,1080,4.4,264,3
6474,545,657,672,651,10.05560704,672,1200,1085,16.75934507,677,315,3534,2740,29,31,0.478838431,6,134,6474,-48,0,0.0,661,1694,1640,854,34.9,17.6,831,54663,49687,59639,3716,3587,129,54663,3.403574093,1.597658049,0.072966305,3.228758988,2.834284903,8.932291814,0,6670,1840,27.6,5390,50.7,48.8,52.6,2733,38.0,36.6,39.5,2048,9.3,8.6,10.1,9.7,8.5,11.0,521,897,4.4,222,6
146917,12732,21473,39526,17426,11.86111886,14227,14540,14162,9.639456292,8205,4626,126886,5335,464,10354,7.047516625,96,3782,146917,197,15007,5.4,6525,18205,20567,37962,21.9,45.6,28177,48883,45477,52289,69690,67180,2510,48883,75.80897336,18.55157327,2.897997244,57.76235416,72.95488516,191.1360909,38,144436,23773,16.5,123951,33.9,31.9,36.1,42062,27.1,25.5,28.7,33591,5.8,5.2,6.4,7.1,6.0,8.4,8780,11462,2.7,3070,4
40763,4376,4873,4693,4466,10.95601403,4453,5849,5763,14.13782106,4074,2216,39626,321,109,208,0.510266663,7,492,40763,62,1321,0.1,2962,13231,7398,5573,45.4,19.1,5894,48799,45256,52342,18812,17840,972,48799,22.28952539,18.04359837,0.633387913,33.02529136,22.92927901,85.19544853,6,41550,11363,27.3,32623,51.3,48.8,53.8,16752,35.2,33.4,37.2,11483,8.9,8.0,9.8,9.5,8.1,11.0,3103,4105,3.7,1116,6
83442,10276,10256,10389,9926,11.89568802,10335,11234,10452,12.52606601,7221,3353,79985,1116,539,561,0.67232329,72,1169,83442,606,1049,0.3,10405,20382,18559,7866,35.6,13.7,11925,45796,42695,48897,37830,36589,1241,45796,43.30972605,9.133111328,1.724194849,39.00777455,31.88906909,108.2657795,12,81703,19667,24.1,64685,48.6,46.5,50.7,31416,33.4,31.8,35.0,21605,9.2,8.4,10.1,10.8,9.3,12.5,7008,8840,3.7,2195,5
230220,28592,36779,29945,28642,12.44114325,34215,32769,22217,9.650334463,12276,4785,107981,107316,830,7912,3.43671271,300,5881,230220,4712,969,1.2,13591,44282,44080,40226,31.1,28.3,17086,72970,68922,77018,113843,109127,4716,72970,105.3768653,72.81180287,3.173342776,108.9441403,74.65015317,279.8669477,40,217506,34127,15.7,171268,43.1,41.5,44.7,73749,33.4,32.2,34.6,57204,5.8,5.4,6.2,6.6,5.9,7.5,11361,22156,3.0,4928,2
